Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2015,W,ELEC,344,,101,Applied Electronics and Electromechanics,Anindya Lal Roy;Anindya Roy;Ilya Ganelin;Nilgoon Zarei;Reza Molavi;Sayed Mohammad Hashem Jayhooni,76,77.434210526,12.17903721,100.0,41.0,,,2,3,4,7,5,7,18,16,9
UBCV,2015,W,ELEC,344,,201,Applied Electronics and Electromechanics,Anindya Lal Roy;Anindya Roy;Hassan Shabbir;Muhammad Ahsen Khan;William Dunford;Xiaotong Wang,93,70.11827957,14.789721359,95.0,2.0,,,6,14,12,9,7,7,21,4,6
UBCV,2016,W,ELEC,344,,101,Applied Electronics and Electromechanics,Anindya Lal Roy;Anindya Roy;Hamid Atighechi;Wonbae Choi;Xiaotong Wang,100,73.76,10.18725685,94.0,42.0,2,4,1,11,9,11,16,16,18,7,5
UBCV,2016,W,ELEC,344,,201,Applied Electronics and Electromechanics,Anindya Lal Roy;Anindya Roy;Bo Chen;Hamed Valipour;Jiayue Xu;William Dunford,85,67.12941177,14.81455867,97.0,25.0,8,6,6,16,7,10,11,4,6,2,9
UBCV,2017,W,APSC,160,,203,Introduction to Computation in Engineering Design,Abrar Wafa;Anindya Lal Roy;Anindya Roy;Carlos Antonio Sanchez;Danielle Montoya;Eishan Lawrence;Faramarz Jabbarvaziri;Hongzhi Zhu;Jessie Wong;Jianzhe Lin;Lufei Liu;Meng Li;Mohammad Arafat Hussain;Mohammadhossein Jafari;Mohammed Suhail;Muchen He;Nabil Al-Rousan;Niamul Quader;Paul Carter;Pramit Saha;Rubinderjit Singh Nagi;Tiffany Quon;Venkata Praneeth Srungarapu;Yongwei Wang,184,73.288043478,16.538039228,97.0,26.0,21,1,6,10,21,12,13,17,30,25,28
UBCV,2017,W,APSC,160,,204,Introduction to Computation in Engineering Design,Abrar Wafa;Ali Madooei;Anindya Lal Roy;Anindya Roy;Carlos Antonio Sanchez;Danielle Montoya;Eishan Lawrence;Faramarz Jabbarvaziri;Hongzhi Zhu;Jessie Wong;Jianzhe Lin;Lufei Liu;Meng Li;Mohammad Arafat Hussain;Mohammadhossein Jafari;Mohammed Suhail;Muchen He;Nabil Al-Rousan;Niamul Quader;Pramit Saha;Rubinderjit Singh Nagi;Tiffany Quon;Venkata Praneeth Srungarapu;Yongwei Wang,131,75.297709924,17.177666474,98.0,0.0,17,1,2,9,3,9,11,8,24,21,26
UBCV,2018,W,APSC,160,,101,Introduction to Computation in Engineering Design,Alvin Wong;Amir Hossein Refaee Afshar;Anindya Lal Roy;Anindya Roy;Artun Duman;Binay Yadav;Cecilia Pacheco;Cristian Brazales Molina;Debasish Mohapatra;Debasish Ray Mohapatra;Faramarz Jabbarvaziri;Himanshu Goyal;Hongbae Park;Hongzhi Zhu;Jashandeep Kaur;John Francisco;John Paul Bautista Francisco;Justin Wyss;Maya Painter;Meng Li;Mohab Hassan;Mohab Osama Ibrahim Moham Hassan;Mohit Bajaj;Naga Raghavendra Koppisetti;Paul Carter;Paul Davies;Pramit Saha;Rubinderjit Singh Nagi;Sebastian Gonzalez;Seyedrazieh Bayati;Venkata Praneeth Srungarapu;Wen Huang;Wenxin Zhou;Yongwei Wang;Yuxuan Zhang;Zhicheng Jing,296,77.091216216,16.178091187,98.0,2.0,26,1,4,13,17,18,24,30,51,50,62
UBCV,2018,W,APSC,160,,102,Introduction to Computation in Engineering Design,Ali Madooei;Alvin Wong;Amir Hossein Refaee Afshar;Anindya Lal Roy;Anindya Roy;Artun Duman;Binay Yadav;Cecilia Pacheco;Cristian Brazales Molina;Debasish Mohapatra;Debasish Ray Mohapatra;Faramarz Jabbarvaziri;Himanshu Goyal;Hongbae Park;Hongzhi Zhu;Jashandeep Kaur;John Francisco;John Paul Bautista Francisco;Justin Wyss;Lakshmi Lavanya Bodepu;Maya Painter;Meng Li;Mohab Hassan;Mohab Osama Ibrahim Moham Hassan;Mohammad Shanb Ghazani;Mohit Bajaj;Naga Raghavendra Koppisetti;Paul Davies;Pramit Saha;Rubinderjit Singh Nagi;Sebastian Gonzalez;Seyedrazieh Bayati;Venkata Praneeth Srungarapu;Wen Huang;Wenxin Zhou;Yongwei Wang;Yuxuan Zhang;Zhicheng Jing,229,71.462882096,18.720114721,98.0,0.0,35,4,7,17,17,18,16,16,34,32,33
UBCV,2018,W,APSC,160,,203,Introduction to Computation in Engineering Design,Amir Hossein Refaee Afshar;Anahita Shojaei Hashemi;Animesh Sakorikar;Anindya Lal Roy;Anindya Roy;Cecilia Pacheco;Cristian Brazales Molina;Debasish Mohapatra;Debasish Ray Mohapatra;Dingqing Yang;Faramarz Jabbarvaziri;Hamed Valipour;Hendrik Blok;Himanshu Goyal;Jianzhe Lin;John Francisco;John Paul Bautista Francisco;Junbin Zhang;Kean Wah Wong;Meng Li;Mingyuan Du;Minzhi Liao;Mir Rayat Imtiaz Hossain;Mohammadhossein Jafari;Mohammed Suhail;Naga Raghavendra Koppisetti;Nima Saleh;Nusrat Mehajabin;Pramit Saha;Rubinderjit Singh Nagi;Ruochen Wen;Seyedrazieh Bayati;Shareen Mahmud;Tarang Mahapatra;Venkata Praneeth Srungarapu;Yuxuan Zhang;Zachary Rivard,194,73.711340206,16.649672086,100.0,15.0,21,4,9,16,10,13,16,17,29,27,32
UBCV,2018,W,APSC,160,,204,Introduction to Computation in Engineering Design,Amir Hossein Refaee Afshar;Anahita Shojaei Hashemi;Animesh Sakorikar;Anindya Lal Roy;Anindya Roy;Cecilia Pacheco;Cristian Brazales Molina;Debasish Mohapatra;Debasish Ray Mohapatra;Dingqing Yang;Faramarz Jabbarvaziri;Hamed Valipour;Himanshu Goyal;Jianzhe Lin;John Francisco;John Paul Bautista Francisco;Jonatan Schroeder;Junbin Zhang;Kean Wah Wong;Meng Li;Mingyuan Du;Minzhi Liao;Mir Rayat Imtiaz Hossain;Mohammadhossein Jafari;Mohammed Suhail;Naga Raghavendra Koppisetti;Nima Saleh;Pramit Saha;Rubinderjit Singh Nagi;Ruochen Wen;Seyedrazieh Bayati;Shareen Mahmud;Tarang Mahapatra;Venkata Praneeth Srungarapu;Yuxuan Zhang;Zachary Rivard,168,73.279761905,16.773919589,97.0,0.0,18,5,11,9,14,15,11,10,22,18,35
