Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,10-19,20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBC,2002,W,AGRO,424,,001,PLNT BREED,"Ellis, Brian;Riseman, Andrew",4,65.5,24.17,95,42,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
UBC,2003,W,AGRO,424,,001,PLNT BREED,"Ellis, Brian;Riseman, Andrew",7,91.86,4.34,96,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
UBC,2003,W,BIOL,443,,201,PLANT BREED&BITC,"Ellis, Brian;Riseman, Andrew",17,77.19,14.78,92,37,15,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2,4,3,2
UBC,2003,W,PLNT,523,,001,GRAD RSRCH SEM,"Riseman, Andrew",22,,,,,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBC,2005,W,AGRO,461,,001,App Agroeco,"Black, Thomas Andrew;Cheng, Kimberly;Riseman, Andrew",29,89.48,3.51,94,78,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,15
UBC,2005,W,AGSC,100,,001,IN LAND FOOD COM,"Riseman, Andrew",264,86.63,12.43,100,0,257,5,2,0,0,2,0,0,0,3,5,2,1,1,7,4,6,17,33,70,116
UBC,2005,W,BIOL,443,,201,PLANT BREED&BITC,"Ellis, Brian;Riseman, Andrew",21,84.05,5.23,89,69,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,12,0
UBC,2005,W,PLNT,523,,001,GRAD RSRCH SEM,"Riseman, Andrew",8,,,,,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBC,2006,W,AGRO,424,,L01,PLNT BREED,"Riseman, Andrew",6,88.17,6.24,92,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4
UBC,2006,W,AGRO,461,,001,App Agroeco,"Black, Thomas Andrew;Cheng, Kimberly;Riseman, Andrew",20,86.05,4.42,97,79,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,4
UBC,2006,W,AGSC,100,,001,IN LAND FOOD COM,"Riseman, Andrew",270,82.46,11.85,100,28,265,4,1,0,0,0,0,2,0,2,4,4,3,10,8,14,18,26,48,49,85
UBC,2006,W,AGSC,100,,002,IN LAND FOOD COM,"Riseman, Andrew",114,87.46,9.65,100,61,113,0,1,0,0,0,0,0,0,0,0,0,0,3,1,6,5,8,17,20,53
UBC,2006,W,BIOL,443,,201,PLANT BREED&BITC,"Riseman, Andrew",19,90.21,5.86,100,73,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,13
