Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,10-19,20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBC,2005,W,EOSC,512,,101,ADV GEO FLD DYN,"Balmforth, Neil",5,88.6,2.97,92,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
UBC,2005,W,MATH,263,,102,MULTIVR CALCULUS,"Balmforth, Neil",56,59.38,15.95,90,16,44,11,0,0,1,0,1,0,4,6,11,11,6,6,2,3,6,4,4,1,1
UBC,2005,W,MATH,550,,101,MTHDS ASYMP ANAL,"Balmforth, Neil",5,89.8,6.8,96,81,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
UBC,2006,W,ATSC,414,,201,GEOPHYS FLD DYNM,"Balmforth, Neil;Hsieh, William",7,72.17,13.12,88,54,6,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0
UBC,2006,W,EOSC,477,,201,GEOPHYS FL DYNAM,"Balmforth, Neil;Hsieh, William",5,80.8,13.54,99,63,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
UBC,2006,W,EOSC,512,,101,ADV GEO FLD DYN,"Balmforth, Neil",8,88.63,4.75,95,81,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3
UBC,2006,W,MATH,605,E,201,TPC APPLIED MATH,"Balmforth, Neil",4,88.75,1.5,90,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
UBC,2007,W,ATSC,404,,201,DYNAMIC METRLOGY,"Allen, Susan Elizabeth;Balmforth, Neil",13,73.15,6.2,85,63,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,1,1,0
UBC,2007,W,EOSC,512,,101,ADV GEO FLD DYN,"Balmforth, Neil",5,90.2,5.12,96,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
UBC,2007,W,MATH,550,,101,MTHDS ASYMP ANAL,"Balmforth, Neil",5,87.4,6.23,96,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
UBC,2009,W,EOSC,512,,101,ADV GEO FLD DYN,"Balmforth, Neil",4,88.25,2.36,90,85,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
UBC,2009,W,MATH,550,,101,MTHDS ASYMP ANAL,"Balmforth, Neil",12,88,4.22,93,81,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
UBC,2010,W,EOSC,512,,101,ADV GEO FLD DYN,"Balmforth, Neil",5,89,2.65,93,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
UBC,2010,W,MATH,550,,101,MTHDS ASYMP ANAL,"Balmforth, Neil",16,87.69,4.66,94,80,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7
UBC,2011,W,ATSC,404,,201,DYNAMIC METRLOGY,"Balmforth, Neil",18,79.81,7.68,94,68,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,0,3
UBC,2011,W,MATH,550,,101,MTHDS ASYMP ANAL,"Balmforth, Neil",10,88.5,5.44,94,80,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
UBC,2012,W,MATH,400,,201,APP PART DIFF EQ,"Balmforth, Neil",66,69.14,20.23,99,21,50,13,2,1,0,0,0,1,4,8,13,2,5,5,1,6,3,6,4,7,11
UBC,2012,W,MATH,550,,101,MTHDS ASYMP ANAL,"Balmforth, Neil",9,88.75,6.34,97,80,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
UBC,2014,W,MATH,105,,203,INT CALC AP C&SS,"Balmforth, Neil",211,63.16,15.9,95,5,184,23,1,0,3,1,1,3,12,6,23,35,22,23,23,13,20,9,24,8,7
UBC,2014,W,MATH,257,,101,PARTL DIFF EQUAT,"Balmforth, Neil",90,74.56,14.97,100,27,83,4,2,0,1,0,0,2,1,1,4,1,7,6,8,10,6,9,12,9,15
UBC,2014,W,MATH,316,,101,DIFF EQUATIONS 2,"Balmforth, Neil",35,74.71,22.59,100,16,29,5,1,0,0,0,2,1,0,2,5,0,0,2,0,6,1,1,4,6,9
UBC,2014,W,MATH,550,,101,MTHDS ASYMP ANAL,"Balmforth, Neil",20,90.94,5.27,98,81,17,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13
UBC,2015,W,MATH,550,,101,MTHDS ASYMP ANAL,"Balmforth, Neil",8,89.71,2.98,93,84,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
UBC,2016,W,MATH,256,,103,DIFF EQUATIONS,"Balmforth, Neil",196,67.89,14.13,99,23,183,11,2,0,0,0,0,3,4,4,11,17,21,22,24,26,16,20,15,6,16
UBC,2016,W,MATH,400,,201,APP PART DIFF EQ,"Balmforth, Neil",68,68.61,18.44,94,12,59,8,0,1,0,0,3,1,1,3,8,5,2,2,5,10,9,5,11,4,6
