Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2019,W,CPSC,213,,203,Introduction to Computer Systems,Adel Akbar;Ailin Johannes Saggau Lyons;Ailin Saggau Lyons;Alan Milligan;Alireza Iranpour;Andrew Huy Quang Tran;Andrew Tran;Aviral Saxena;Bo Robert Xiao;Brent Hanover;Brent Robert Hanover;Burcu Gorgulicten;Chuntong Gao;Gorisha Agarwal;Gregory Gzik;Harkunwar Kochar;Harkunwar Singh Kochar;Himanshu Goyal;Ivan Beschastnikh;Jae Han Kim;Laura Wong;Lorenzo De Bernardini;Mingxi Lei;Mohamed Abouzaid;Muhan Li;Raghav Aggarwal;Reza Akhavan;Roark Zhang;Soumya Singhal;Tarik Eshaq;Wonhu Choi;Xiao Dong Su,171,79.812865497,11.92871269,100.0,50.0,0,5,10,5,9,12,20,11,25,35,39
UBCV,2020,S,CPSC,213,,911,Introduction to Computer Systems,Alireza Iranpour;Andrew Huy Quang Tran;Andrew Tran;Aviral Saxena;Burcu Gorgulicten;Gorisha Agarwal;Harkunwar Kochar;Harkunwar Singh Kochar;Himanshu Goyal;Ho Kwan Lam;Jae Han Kim;Jonatan Schroeder;Mingxi Lei;Mohamed Abouzaid;Raghav Aggarwal;Reza Akhavan;Ricky Li;Roark Zhang;Soumya Singhal;Wonhu Choi;Xiao Dong Su,100,75.09,16.985492919,97.0,0.0,5,1,3,7,9,10,12,8,14,13,18
UBCV,2020,W,CPSC,213,,101,Introduction to Computer Systems,Ailin Saggau Lyons;Alexander Maximovitch;Alireza Iranpour;Andrew Tran;Brooke Dai;Burcu Gorgulicten;Chuntong Gao;David Bromley;Edward Le;Gorisha Agarwal;Himanshu Goyal;Kasra Kamal;Liang Liu;Mehrdad Oveisi-Fordoei;Muhan Li;Oluwakemi Ola;Reza Akhavan;Roark Zhang;Samuel Riddle;Soumya Singhal;Tarik Eshaq;Tran Kim Thinh Dao;Victor Wang;Wonhu Choi;Xiao Han Dang;Yining Wang;Zhiyuan Lu,176,74.511363636,14.431706616,96.0,32.0,18,2,2,10,15,18,17,22,24,19,29
UBCV,2020,W,CPSC,213,,102,Introduction to Computer Systems,Ailin Saggau Lyons;Alexander Maximovitch;Alireza Iranpour;Andrew Tran;Brooke Dai;Burcu Gorgulicten;David Bromley;Edward Le;Gorisha Agarwal;Himanshu Goyal;Jerry Jim;Kasra Kamal;Liang Liu;Michael Feeley;Muhan Li;Reza Akhavan;Roark Zhang;Samuel Riddle;Soumya Singhal;Tarik Eshaq;Tran Kim Thinh Dao;Victor Wang;Wonhu Choi;Xiao Han Dang;Yining Wang;Zhiyuan Lu,157,77.52866242,13.379356712,98.0,35.0,10,4,3,7,7,8,14,18,29,32,25
UBCV,2020,W,CPSC,213,,203,Introduction to Computer Systems,Alan Milligan;Alexander Maximovitch;Alireza Iranpour;Aymen Dirar;Barry Sin;Bo Robert Xiao;Brooke Dai;Burcu Gorgulicten;Chuntong Gao;David Bromley;Edward Le;Gorisha Agarwal;Harshit Chhajed;James Yu;Kaiyuan Yang;Kamalpreet Singh Deowra;Katherine Liang;Mukund Sundararajan;Norman Hutchinson;Peyton Seigo;Ratthamnoon Prakitpong;Tarik Eshaq;Ting Jia Wu;William Chen;Wonhu Choi;Xiao Dong Su;Xiao Han Dang;Yining Wang;Yue Liu;Yuxin Wang;Zhiyuan Lu,167,78.443113772,12.53506157,99.0,35.0,8,2,2,5,7,16,17,23,26,32,29
UBCV,2020,W,CPSC,213,,204,Introduction to Computer Systems,Alan Milligan;Alexander Maximovitch;Alireza Iranpour;Aymen Dirar;Barry Sin;Brooke Dai;Burcu Gorgulicten;Chuntong Gao;David Bromley;Edward Le;Gorisha Agarwal;Harshit Chhajed;James Yu;Jonatan Schroeder;Kaiyuan Yang;Kamalpreet Singh Deowra;Katherine Liang;Mukund Sundararajan;Peyton Seigo;Ratthamnoon Prakitpong;Tarik Eshaq;Ting Jia Wu;William Chen;Wonhu Choi;Xiao Dong Su;Yining Wang;Yue Liu;Yuxin Wang;Zhiyuan Lu,153,75.921568627,13.717319734,97.0,0.0,11,1,2,6,10,11,19,24,33,19,17
UBCV,2020,W,CPSC,213,,205,Introduction to Computer Systems,Alan Milligan;Alexander Maximovitch;Alireza Iranpour;Aymen Dirar;Barry Sin;Brooke Dai;Burcu Gorgulicten;Chuntong Gao;David Bromley;Edward Le;Gorisha Agarwal;Harshit Chhajed;James Yu;Jordon Johnson;Kaiyuan Yang;Kamalpreet Singh Deowra;Katherine Liang;Mukund Sundararajan;Peyton Seigo;Ratthamnoon Prakitpong;Tarik Eshaq;Ting Jia Wu;William Chen;Wonhu Choi;Xiao Dong Su;Yining Wang;Yue Liu;Yuxin Wang;Zhiyuan Lu,130,75.192307692,14.66742219,97.0,15.0,9,3,7,3,6,16,12,15,20,23,16
UBCV,2021,S,CPSC,213,,911,Introduction to Computer Systems,Alan Milligan;Alireza Iranpour;Andrew Tran;Andrew Worth;Aymen Dirar;Barry Sin;Burcu Gorgulicten;Charley Cai;Doru Kesriyeli;Harshit Chhajed;Ilias Karimalis Kalogeropoulos;Jack James Pitcher;James Yu;Jonatan Schroeder;Joshua Chew;Kaiyuan Yang;Katherine Liang;Michael De Marco;Preet Jayesh Nakrani;Ratthamnoon Prakitpong;Tran Kim Thinh Dao;William Chen;Xiao Dong Su;Yi Xuan Qi;Yu Feng Guo;Yue Liu;Zhiyuan Lu,127,71.779527559,13.071787982,98.0,6.0,4,4,12,13,10,11,21,19,11,13,9
UBCV,2021,W,CPSC,213,,101,Introduction to Computer Systems,Alan Milligan;Burcu Gorgulicten;Charley Cai;Christopher Hui;David Bromley;Hao Tian Gong;Harshit Chhajed;Himanshu Goyal;Jae Han Kim;James Yu;Japraj Sandhu;Michael De Marco;Michael Feeley;Ratthamnoon Prakitpong;Ruinan Jin;Seraj Aldin Sabbah;Tran Kim Thinh Dao;William Chen;Xiao Dong Su;Yining Wang,149,76.476510067,14.879962898,97.0,5.0,6,4,5,10,10,9,13,19,21,24,28
UBCV,2021,W,CPSC,213,,102,Introduction to Computer Systems,Alan Milligan;Burcu Gorgulicten;Charley Cai;Christopher Hui;David Bromley;Hao Tian Gong;Harshit Chhajed;Jae Han Kim;James Yu;Japraj Sandhu;Michael De Marco;Michael Feeley;Priyaa Srinivasan;Ratthamnoon Prakitpong;Ruinan Jin;Seraj Aldin Sabbah;Steven Wolfman;Tran Kim Thinh Dao;William Chen;Xiao Dong Su;Yining Wang,126,75.706349206,13.296656699,94.0,20.0,6,1,7,4,4,7,23,18,26,18,12
